group,time_ms,avg_calcium_proxy
P,3025.0,1.5371243280093858
P,3075.0,1.56009546502592
P,3125.0,1.5818252295982647
P,3175.0,1.610697423961098
P,3225.0,1.6837512975535374
P,3275.0,1.8058763770478696
P,3325.0,1.9619457517030066
P,3375.0,2.119976951725028
P,3425.0,2.311051650811103
P,3475.0,2.4678900079806234
P,3525.0,2.5684316096339845
P,3575.0,2.6365105568593785
P,3625.0,2.667643610386407
P,3675.0,2.6950150377141546
P,3725.0,2.699075914324993
P,3775.0,2.6592545705124055
P,3825.0,2.6018329884730864
P,3875.0,2.5236039355239224
P,3925.0,2.4256918584435883
P,3975.0,2.2987645410490156
P,4025.0,2.1745380843924313
P,4075.0,2.0570248914293994
P,4125.0,1.9458621738245516
P,4175.0,1.8542214149556648
P,4225.0,1.7935227145174304
P,4275.0,1.7506584602524384
P,4325.0,1.734021176752306
P,4375.0,1.740114365135806
P,4425.0,1.7469178641090746
P,4475.0,1.72632436550688
P,4525.0,1.7068437505062164
P,4575.0,1.6936138269165295
P,4625.0,1.6894155732324612
P,4675.0,1.6844046056810806
P,4725.0,1.7243667916982042
P,4775.0,1.800634219823671
P,4825.0,1.8873343717930138
P,4875.0,1.9651908425998141
P,4925.0,2.0741859590613343
P,4975.0,2.1845680496251507
P,5025.0,2.281707905309271
P,5075.0,2.33617304146361
P,5125.0,2.3804177246516582
P,5175.0,2.385885761249944
P,5225.0,2.3858603536161036
P,5275.0,2.3962322162849254
P,5325.0,2.3977268601781896
P,5375.0,2.3762697587482657
P,5425.0,2.335180415954064
P,5475.0,2.316063767861942
P,5525.0,2.271990450433848
P,5575.0,2.189754879170129
P,5625.0,2.1244384385650195
P,5675.0,2.0730476303599663
P,5725.0,2.0233944189975612
P,5775.0,1.9681077757391563
P,5825.0,1.91372967259267
P,5875.0,1.861250601293999
P,5925.0,1.8116075268795888
P,5975.0,1.7688055494758872
P,6025.0,1.7595043054448327
P,6075.0,1.7486265261289171
P,6125.0,1.7716034590183851
P,6175.0,1.7964574754298026
P,6225.0,1.8272454956769941
P,6275.0,1.858448894410844
P,6325.0,1.8962827627137129
P,6375.0,1.947665914571138
P,6425.0,1.9931535244347525
P,6475.0,2.0372225494292384
P,6525.0,2.0934643170731535
P,6575.0,2.1736960826016234
P,6625.0,2.198652184333268
P,6675.0,2.212903337538745
P,6725.0,2.205592556335034
P,6775.0,2.236102083768569
P,6825.0,2.2368939375324732
P,6875.0,2.2293262812899206
P,6925.0,2.225286354388036
P,6975.0,2.2453753109809718
P,7025.0,2.2622994702383883
P,7075.0,2.2585568341460185
P,7125.0,2.2269475294920507
P,7175.0,2.2095214851618348
P,7225.0,2.1617950577539435
P,7275.0,2.09988218242629
P,7325.0,2.0288166692354923
P,7375.0,1.9543088661414698
P,7425.0,1.911893288209444
P,7475.0,1.8769629368567888
P,7525.0,1.8418319934593403
P,7575.0,1.8314896997668755
P,7625.0,1.8415331450227925
P,7675.0,1.8531607944748993
P,7725.0,1.8558883496784255
P,7775.0,1.8439278511818327
P,7825.0,1.8710865453410235
P,7875.0,1.905098820718081
P,7925.0,1.9476752293137356
P,7975.0,1.9910719965595394
P,8025.0,2.0383646052470468
P,8075.0,2.0623173740800556
P,8125.0,2.099529978729066
P,8175.0,2.1420087225419278
P,8225.0,2.153083380149186
P,8275.0,2.170836685460118
P,8325.0,2.203224438614342
P,8375.0,2.220347273948367
P,8425.0,2.2095144030589604
P,8475.0,2.2096583098608
P,8525.0,2.2139524500233927
P,8575.0,2.2138561736667555
P,8625.0,2.2085675002487464
P,8675.0,2.193168383546887
P,8725.0,2.1442921923818505
P,8775.0,2.0990878189402133
P,8825.0,2.0500769182116683
P,8875.0,2.0057731961733936
P,8925.0,1.9575950942754639
P,8975.0,1.9109443547974463
P,9025.0,1.892789393237742
P,9075.0,1.9151122726760887
P,9125.0,1.9362263706495464
P,9175.0,1.9520717820788367
P,9225.0,1.959816901609289
P,9275.0,1.9297307953946958
P,9325.0,1.9064915240398803
P,9375.0,1.9167552751388546
P,9425.0,1.934793291508491
P,9475.0,1.9632920108803442
P,9525.0,2.0048087366652725
P,9575.0,2.0305665126137002
P,9625.0,2.0383013302575863
P,9675.0,2.036262195457016
P,9725.0,2.0852728044176576
P,9775.0,2.120199367054162
P,9825.0,2.1594781105139194
P,9875.0,2.1924796870906977
P,9925.0,2.226816610120544
P,9975.0,2.2416228297896597
P,10025.0,2.2057247704548013
P,10075.0,2.1842379018458637
P,10125.0,2.1711774658314797
P,10175.0,2.154659930145849
P,10225.0,2.1016069907747186
P,10275.0,2.03062263977546
P,10325.0,1.9780285769684018
P,10375.0,1.935551063382221
P,10425.0,1.9203038659012224
P,10475.0,1.9297734128506703
P,10525.0,1.9730240804173014
P,10575.0,2.02225068931199
P,10625.0,2.0376154245961233
P,10675.0,2.0355244269089097
P,10725.0,2.01796862415734
P,10775.0,1.98993512665457
P,10825.0,1.967586092941552
P,10875.0,1.9755540226965909
P,10925.0,2.0059696588828846
P,10975.0,2.0150040603679837
P,11025.0,2.0433090689204554
P,11075.0,2.076330019235068
P,11125.0,2.067030521641527
P,11175.0,2.05304713374207
P,11225.0,2.0398208105251894
P,11275.0,2.0366655523739317
P,11325.0,2.048235062213795
P,11375.0,2.0768478412749873
P,11425.0,2.1153411389588235
P,11475.0,2.1475909970790203
P,11525.0,2.177050444912123
P,11575.0,2.1758020525952992
P,11625.0,2.123680878741669
P,11675.0,2.0868605048480933
P,11725.0,2.0447527954323323
P,11775.0,2.0246710700742208
P,11825.0,1.992157115432891
P,11875.0,1.9697172987203304
P,11925.0,1.934960479211162
P,11975.0,1.9322171352336732
P,12025.0,1.9670423907509702
P,12075.0,2.0155809118296157
P,12125.0,2.0781179637886598
P,12175.0,2.105045757534349
P,12225.0,2.1170061337705346
P,12275.0,2.1127388737979396
P,12325.0,2.0598439429000948
P,12375.0,2.0295718929778697
P,12425.0,2.0279668373058843
P,12475.0,2.0368409295204692
P,12525.0,2.0358819434922464
P,12575.0,2.057853427908732
P,12625.0,2.082802895412727
P,12675.0,2.0866452495205765
P,12725.0,2.0767740129204983
P,12775.0,2.069529003637519
P,12825.0,2.066829692486204
P,12875.0,2.0351642537782957
P,12925.0,2.036398072720874
P,12975.0,2.04796390264117
P,13025.0,2.0599449961831064
P,13075.0,2.0515267690152506
P,13125.0,2.0321279803277092
P,13175.0,1.997142681892384
P,13225.0,1.9546812377253426
P,13275.0,1.9581778985337501
P,13325.0,1.9812266429381813
P,13375.0,2.010305902805906
P,13425.0,2.0534051087130254
P,13475.0,2.0900161542519697
P,13525.0,2.108012493881081
P,13575.0,2.108397634989361
P,13625.0,2.091089983755026
P,13675.0,2.0508067347424057
P,13725.0,2.0282893773825226
P,13775.0,2.0142569307245917
P,13825.0,2.0207520981633733
P,13875.0,2.0476911965170093
P,13925.0,2.0981316199839983
P,13975.0,2.1468732511382758
P,14025.0,2.155565044594873
P,14075.0,2.138839765439407
P,14125.0,2.1261360521998713
P,14175.0,2.1245067305307597
P,14225.0,2.099055592057508
P,14275.0,2.0593926268598506
P,14325.0,2.0146053573583003
P,14375.0,1.9753529999430035
P,14425.0,1.944469861430516
P,14475.0,1.922538372103538
P,14525.0,1.9309047693592551
P,14575.0,1.9793654825849285
P,14625.0,2.0199999884258726
P,14675.0,2.038684635477744
P,14725.0,2.0366080469714363
P,14775.0,2.0304776471495853
P,14825.0,2.0184343729070116
P,14875.0,2.015357943922114
P,14925.0,2.0103713772893155
P,14975.0,2.0410052204608697
P,15025.0,2.0741290498727074
P,15075.0,2.0971433421947667
P,15125.0,2.1085145452413556
P,15175.0,2.101597170862552
P,15225.0,2.0815368561691137
P,15275.0,2.053211278871062
P,15325.0,2.0378470353913993
P,15375.0,2.0264294117629045
P,15425.0,2.0281136441099203
P,15475.0,2.060892110223818
P,15525.0,2.116844132893505
P,15575.0,2.1500248074126915
P,15625.0,2.1720651404552935
P,15675.0,2.173158709964578
P,15725.0,2.1637958901621515
P,15775.0,2.1310298733889197
P,15825.0,2.0678090117734578
P,15875.0,2.0215227929697086
P,15925.0,1.9559180303006234
P,15975.0,1.9136104399001286
P,16025.0,1.8829475741497332
P,16075.0,1.8799307916139179
P,16125.0,1.9155439499338949
P,16175.0,1.9679455180769998
P,16225.0,1.999833533716915
P,16275.0,2.0268662826248938
P,16325.0,2.0545173468771023
P,16375.0,2.068200451193071
P,16425.0,2.0759486058589918
P,16475.0,2.1030428056930357
P,16525.0,2.1265918974088667
P,16575.0,2.120788650049348
P,16625.0,2.1132170438590636
P,16675.0,2.11020913401427
P,16725.0,2.0574585839548942
P,16775.0,2.028355029822979
P,16825.0,2.0101861346436496
P,16875.0,2.0158732088741016
P,16925.0,2.053463143669175
P,16975.0,2.079669227068106
P,17025.0,2.07119015610724
P,17075.0,2.0808437189613644
P,17125.0,2.0723015265783236
P,17175.0,2.0943749895037325
P,17225.0,2.1079952023752098
P,17275.0,2.119835597061429
P,17325.0,2.1372712276823225
P,17375.0,2.1236179204826775
P,17425.0,2.085764846595805
P,17475.0,1.9959056820400098
P,17525.0,1.9296102871205298
P,17575.0,1.8939244222246787
P,17625.0,1.8695149781108593
P,17675.0,1.863050047837126
P,17725.0,1.9089024635965008
P,17775.0,1.9761847642077834
P,17825.0,2.023208120248883
P,17875.0,2.0604187609693128
P,17925.0,2.12057390348094
P,17975.0,2.171244527965384
P,18025.0,2.158879285906165
P,18075.0,2.1482120930029462
P,18125.0,2.132915739882141
P,18175.0,2.1205318153864288
P,18225.0,2.0932166527300007
P,18275.0,2.088167318030689
P,18325.0,2.0709293763439875
P,18375.0,2.049426777268179
P,18425.0,2.0509175743136487
P,18475.0,2.0793540020811707
P,18525.0,2.0833778538073213
P,18575.0,2.0736636593707978
P,18625.0,2.063430999256188
P,18675.0,2.0475151741462914
P,18725.0,2.0283014385173677
P,18775.0,2.0059774292799024
P,18825.0,1.9879956789675215
P,18875.0,1.9969712302215814
P,18925.0,1.9940286921368273
P,18975.0,1.9964364928767264
P,19025.0,1.972728965299802
P,19075.0,1.9378247384432667
P,19125.0,1.9120884162914218
P,19175.0,1.9054058104385894
P,19225.0,1.930259473170988
P,19275.0,1.9839129016730401
P,19325.0,2.0616906233854997
P,19375.0,2.144632314292514
P,19425.0,2.1960669929610064
P,19475.0,2.21769801255251
P,19525.0,2.2038700103416686
P,19575.0,2.1679116806143317
P,19625.0,2.111016516818248
P,19675.0,2.0623904590856443
P,19725.0,2.033028753646413
P,19775.0,2.057225584309071
P,19825.0,2.09986561521315
P,19875.0,2.142287161779995
P,19925.0,2.167866502941199
P,19975.0,2.177508569269143
