node_id,group,region,x,y,theta,x3d,y3d,z3d
154,P,peduncle,5.8021556424381195,1.3229694225030295,-1.926392017505249,-1.6622883162644262,-4.475942791539764,1.3229694225030295
155,P,peduncle,7.243381419285505,8.63696741016711,-1.6245423966580494,-0.25649505210672763,-4.767753832547436,8.63696741016711
156,P,peduncle,16.798870411896456,9.20709287915686,0.3767545380515971,4.439771415867287,1.7566149533616604,9.20709287915686
157,P,peduncle,13.710552870951233,9.778894667744739,-0.2700611751874704,4.601589146745029,-1.2738303042730441,9.778894667744739
158,P,peduncle,21.009412591867992,8.020731489048451,1.2586084300668317,1.4664926965816185,4.543860197056989,8.020731489048451
159,P,peduncle,7.573373955794721,4.50050041998453,-1.5554289214289287,0.07337106786480249,-4.774084520190901,4.50050041998453
160,P,peduncle,24.946266277438067,0.9448592019268021,2.0831411378564884,-2.3406391821219557,4.161571162270503,0.9448592019268021
161,P,peduncle,8.212676311385339,6.217804315099422,-1.4215337491791862,0.7100329341504773,-4.721559017098872,6.217804315099422
162,P,peduncle,21.458663764479354,8.986534914033545,1.3526993756329961,1.0331004320915576,4.661541570847378,8.986534914033545
163,P,peduncle,4.622484606577456,2.413723160480256,-2.173461741499417,-2.706463198347023,-3.933487419011177,2.413723160480256
164,P,peduncle,14.36166210617197,3.288351828710146,-0.1336931758505413,4.732041102299511,-0.6364379982952231,3.288351828710146
165,P,peduncle,3.7813998394846315,6.418992491600718,-2.3496181231890905,-3.35391029879798,-3.3983160575706974,6.418992491600718
166,P,peduncle,10.531456953530471,8.880646129615863,-0.9358894671358953,2.8318559685940876,-3.8441979778185265,8.880646129615863
167,P,peduncle,10.493536180200696,10.600406076806483,-0.9438315753299795,2.801235941164966,-3.8665674081091135,10.600406076806483
168,P,peduncle,20.273962539325815,1.6586016033963626,1.1045761312569171,2.1462669766763036,4.265067922595695,1.6586016033963626
169,P,peduncle,13.920419595657597,2.3375344692513607,-0.22610679114943943,4.653117154466046,-1.070405094503855,2.3375344692513607
170,P,peduncle,4.362584697430003,9.474628868102457,-2.2278950511825033,-2.9164616020756022,-3.7804124170710023,9.474628868102457
171,P,peduncle,26.888679826295927,7.6764508270723075,2.4899592802114974,-3.796295363643951,2.8957568667796414,7.6764508270723075
172,P,peduncle,24.328783360999985,8.563284384995738,1.9538158182565502,-1.7843952593385914,4.4286792475834105,8.563284384995738
173,P,peduncle,24.991774439361674,11.76254551436324,2.0926723450016604,-2.3801970627684508,4.139073357880293,11.76254551436324
